,Open,High,Low,Close,Adj Close,Volume
2021-09-23,150.0,150.3123092551528,148.5541598093428,150.0,150.0,535847
2021-09-24,148.8680606186509,149.35853993696426,148.63834819971058,148.8680606186509,148.8680606186509,675626
2021-09-25,142.58869829579064,143.05463444806173,141.03289642846192,142.58869829579064,142.58869829579064,1104250
2021-09-26,143.83575238569276,143.95514804540588,143.61340122196088,143.83575238569276,143.83575238569276,808725
2021-09-27,144.9441467968581,144.99920702296157,143.94439578568912,144.9441467968581,144.9441467968581,595631
2021-09-28,146.43670729559886,146.63087232118158,146.30651981449915,146.43670729559886,146.43670729559886,997572
2021-09-29,143.7548315965872,143.99733345023387,143.70230972478853,143.7548315965872,143.7548315965872,393288
2021-09-30,143.47127974149643,143.57249462579242,142.55253109982036,143.47127974149643,143.47127974149643,846798
2021-10-01,144.68775737610318,144.7966836436231,144.08364308537261,144.68775737610318,144.68775737610318,1014704
2021-10-02,149.87095801522634,150.23994178427753,149.21488006826442,149.87095801522634,149.87095801522634,1251458
2021-10-03,150.0872569602999,151.61369462245534,149.79950622516952,150.0872569602999,150.0872569602999,915819
2021-10-04,152.31805563073402,154.05839791159468,152.3096647462952,152.31805563073402,152.31805563073402,812633
2021-10-05,154.2748802540144,154.87940170027503,153.77927822877905,154.2748802540144,154.2748802540144,941485
2021-10-06,153.23679420360037,153.82407377926714,152.82950226935603,153.23679420360037,153.23679420360037,735554
2021-10-07,152.08792308093797,152.49051433837028,151.95228339017868,152.08792308093797,152.08792308093797,1058306
2021-10-08,148.40688724186504,148.84877693518018,147.2776641316115,148.40688724186504,148.40688724186504,788242
2021-10-09,148.73690909142553,149.14735294279717,148.37587276440308,148.73690909142553,148.73690909142553,962491
2021-10-10,141.69732928478714,142.14883187449524,141.16262489646914,141.69732928478714,141.69732928478714,1175338
2021-10-11,141.93865467844944,141.97347044822143,141.75764007346706,141.93865467844944,141.93865467844944,838083
2021-10-12,145.6916134954938,146.0476466199561,145.33715222661655,145.6916134954938,145.6916134954938,862742
2021-10-13,143.81696249436794,144.93682230318242,143.07377353974042,143.81696249436794,143.81696249436794,698409
