,Open,High,Low,Close,Adj Close,Volume
2021-09-23,70.0,70.46146024293682,69.45845397767602,70.0,70.0,840885
2021-09-24,71.11585764432012,71.75330745152203,71.06699073089253,71.11585764432012,71.11585764432012,708503
2021-09-25,71.11248784172783,71.36711693565243,70.75453655832038,71.11248784172783,71.11248784172783,723663
2021-09-26,69.3861289379874,69.48268824700439,69.36218004460325,69.3861289379874,69.3861289379874,996218
2021-09-27,73.6403894400281,73.92792874253725,73.04935545037951,73.6403894400281,73.6403894400281,599663
2021-09-28,74.48746676230334,74.84411232870393,74.34591643760074,74.48746676230334,74.48746676230334,878899
2021-09-29,75.22183060071228,75.62257690420117,74.92794082488808,75.22183060071228,75.22183060071228,609523
2021-09-30,75.91051998284229,76.12767123359787,75.41268061130009,75.91051998284229,75.91051998284229,412695
2021-10-01,76.39784212795466,76.60931715827161,76.2463107828803,76.39784212795466,76.39784212795466,1298425
2021-10-02,76.1857027076274,76.53459110562505,76.13296778993876,76.1857027076274,76.1857027076274,1124657
2021-10-03,74.59300484415489,74.91110458783879,74.48517601034575,74.59300484415489,74.59300484415489,1125376
2021-10-04,73.41272409709434,73.79504542862352,73.03864022598538,73.41272409709434,73.41272409709434,836105
2021-10-05,74.50941521426273,74.88295127751019,73.91559317125856,74.50941521426273,74.50941521426273,948069
2021-10-06,75.129034033813,75.99744436846441,74.29567811528868,75.129034033813,75.129034033813,867892
2021-10-07,75.07007281423705,75.61158423481986,74.84232210543641,75.07007281423705,75.07007281423705,835724
2021-10-08,73.3020521073779,73.8852035202431,73.2769821246435,73.3020521073779,73.3020521073779,1036723
2021-10-09,72.59274349649586,72.76001395546056,72.33260196937928,72.59274349649586,72.59274349649586,934176
2021-10-10,71.36562777217796,71.66580753545749,70.85233102008543,71.36562777217796,71.36562777217796,693026
2021-10-11,70.86713181554694,71.18434719403935,70.37477512539805,70.86713181554694,70.86713181554694,1358884
2021-10-12,69.36879216354659,69.63038256394029,69.34579652209568,69.36879216354659,69.36879216354659,1561482
2021-10-13,69.61120387956784,70.13154411702905,68.99639691074178,69.61120387956784,69.61120387956784,904414
2021-10-14,68.92524167728276,69.11561277879792,68.58496071103603,68.92524167728276,68.92524167728276,1205563
2021-10-15,67.72103120040542,68.31505554353748,67.19431842490339,67.72103120040542,67.72103120040542,1037453
2021-10-16,68.78481439485611,69.08708018438995,68.7174623442125,68.78481439485611,68.78481439485611,1164726
2021-10-17,67.56552233240522,67.88098508795807,67.3890742878691,67.56552233240522,67.56552233240522,736653
2021-10-18,67.31758980544377,67.39307178701445,67.13161726550139,67.31758980544377,67.31758980544377,1395978
2021-10-19,69.48921484891056,69.6427034969816,69.12115605014785,69.48921484891056,69.48921484891056,80898
2021-10-20,67.87194465419897,68.03856989253129,67.82124737021395,67.87194465419897,67.87194465419897,1334766
2021-10-21,68.08691022934867,68.28864155776195,67.51444569034844,68.08691022934867,68.08691022934867,803990
2021-10-22,68.47519286549324,68.92408634042084,68.46376621575465,68.47519286549324,68.47519286549324,992628
2021-10-23,68.43680505513358,69.19955498312837,68.05743175406256,68.43680505513358,68.43680505513358,575784
2021-10-24,69.94489534746685,70.63648952859961,69.45240693785196,69.94489534746685,69.94489534746685,1658258
2021-10-25,69.3465870603332,69.3690807442597,69.14397755881885,69.3465870603332,69.3465870603332,1114272
2021-10-26,70.2342906074734,70.69781333924827,69.25138000480428,70.2342906074734,70.2342906074734,676990
2021-10-27,70.30499773445939,70.94529181774891,70.03261967342058,70.30499773445939,70.30499773445939,524478
2021-10-28,70.31920360107479,71.07889901016333,69.76174925757138,70.31920360107479,70.31920360107479,940423
2021-10-29,70.1950922257208,70.26784027412785,70.16684475943164,70.1950922257208,70.1950922257208,736407
2021-10-30,71.25309402672809,71.43047187516046,71.1258665048797,71.25309402672809,71.25309402672809,1096982
2021-10-31,72.78926319826324,73.05713938518856,72.51736831482539,72.78926319826324,72.78926319826324,837209
2021-11-01,71.80677288509538,72.744123693521,71.32837421599424,71.80677288509538,71.80677288509538,1426577
2021-11-02,72.30799179454041,72.31218218440247,71.82478285802732,72.30799179454041,72.30799179454041,1203153
2021-11-03,75.32454062978555,75.74941910840047,74.68279589793025,75.32454062978555,75.32454062978555,701826
2021-11-04,75.37691702133121,75.8095744883295,74.99256620082157,75.37691702133121,75.37691702133121,570703
2021-11-05,76.3420477236045,76.71959795044864,75.84604462756985,76.3420477236045,76.3420477236045,584168
2021-11-06,77.98375461061774,78.69430236927685,77.67574306761249,77.98375461061774,77.98375461061774,710638
2021-11-07,77.5111392460117,77.85237644890994,77.28060880171216,77.5111392460117,77.5111392460117,501409
2021-11-08,78.41170216711521,78.41643228837685,78.38791655175982,78.41170216711521,78.41170216711521,987933
2021-11-09,78.79368770026723,78.87360325669474,78.19610295321104,78.79368770026723,78.79368770026723,861430
2021-11-10,77.67994908779772,78.42628935974382,77.64566363653438,77.67994908779772,77.67994908779772,1360902
2021-11-11,77.65307584973642,78.05170102064628,77.37449815276189,77.65307584973642,77.65307584973642,1010665
2021-11-12,77.63338022671451,78.13341525260596,77.08447978660199,77.63338022671451,77.63338022671451,634055
2021-11-13,77.2985591314833,77.60512304175526,77.14641054560308,77.2985591314833,77.2985591314833,1174020
2021-11-14,76.18599972362608,76.7788276692378,75.89996524328123,76.18599972362608,76.18599972362608,806356
2021-11-15,77.19466881724514,77.27533136104206,76.98471196618848,77.19466881724514,77.19466881724514,736266
2021-11-16,76.29891781192097,76.91905388106959,75.46876564879301,76.29891781192097,76.29891781192097,884928
2021-11-17,73.6097042777769,73.7299987870483,73.26758653903744,73.6097042777769,73.6097042777769,603993
2021-11-18,73.82880341063219,74.45672132064682,73.42808662993299,73.82880341063219,73.82880341063219,948623
2021-11-19,74.62570310589659,75.25380895913528,74.45573074405745,74.62570310589659,74.62570310589659,1308293
2021-11-20,73.60598663681075,73.61435712841613,73.29178770869962,73.60598663681075,73.60598663681075,863745
2021-11-21,75.43233984231155,75.8588097001111,74.9325822067987,75.43233984231155,75.43233984231155,946880
2021-11-22,75.19551751591413,75.56470827516114,74.99227285801669,75.19551751591413,75.19551751591413,1056119
2021-11-23,74.3298948154734,74.57223067929871,73.85346880661078,74.3298948154734,74.3298948154734,1580287
2021-11-24,75.12751986776313,75.66665962926052,74.83768148747778,75.12751986776313,75.12751986776313,734686
2021-11-25,71.6481355692088,71.91854931168457,71.3433663401904,71.6481355692088,71.6481355692088,956396
2021-11-26,71.09074017009219,71.61250599997125,70.96022827144375,71.09074017009219,71.09074017009219,1573111
2021-11-27,70.12899745155285,70.72537969780721,69.6959033661526,70.12899745155285,70.12899745155285,1300716
2021-11-28,69.17777710525611,69.22102564205916,68.84837370172362,69.17777710525611,69.17777710525611,921022
2021-11-29,68.76141632191818,68.92594255253445,68.28662152201768,68.76141632191818,68.76141632191818,1349065
2021-11-30,69.08843405489435,69.19421537234257,68.89536845440824,69.08843405489435,69.08843405489435,1297215
2021-12-01,69.91905628301176,69.98949717906372,69.65013456489102,69.91905628301176,69.91905628301176,1272620
2021-12-02,69.52667575733783,69.6742635262197,69.169348801967,69.52667575733783,69.52667575733783,999747
2021-12-03,67.70097692391138,67.70999819954903,67.46121706787228,67.70097692391138,67.70097692391138,1172144
2021-12-04,68.16063168948696,68.40534655298052,67.80841430461862,68.16063168948696,68.16063168948696,1011964
2021-12-05,67.84320698406773,68.37731482638263,67.80315233646795,67.84320698406773,67.84320698406773,771441
2021-12-06,68.97147392961455,69.35876235548929,68.67076540937214,68.97147392961455,68.97147392961455,1233459
2021-12-07,67.27920771190169,67.44562344488767,66.64740895427953,67.27920771190169,67.27920771190169,1176487
2021-12-08,67.21861195523479,67.5584014825066,66.73342568409905,67.21861195523479,67.21861195523479,1740962
2021-12-09,69.77229661474112,69.98695011979684,69.65243426295567,69.77229661474112,69.77229661474112,814971
2021-12-10,70.20964146290733,70.48176341020944,69.87753530290102,70.20964146290733,70.20964146290733,726116
2021-12-11,69.21376907865141,69.76937104921949,68.72743969031885,69.21376907865141,69.21376907865141,933490
2021-12-12,70.3557746598477,70.69034222426282,69.90569256861208,70.3557746598477,70.3557746598477,680545
2021-12-13,71.24150478170277,71.81005778961205,70.73169633568013,71.24150478170277,71.24150478170277,1172619
2021-12-14,70.98229497957377,71.29275471446654,70.71218857684288,70.98229497957377,70.98229497957377,944082
2021-12-15,72.1056243332363,72.34120897699786,71.87245465197468,72.1056243332363,72.1056243332363,1068785
2021-12-16,73.80844045843477,74.07216990798695,73.6888158226829,73.80844045843477,73.80844045843477,1234505
2021-12-17,73.42166394816527,73.6412955405754,73.28451320390106,73.42166394816527,73.42166394816527,1019959
2021-12-18,73.06898395289757,73.49158990247824,72.76747036055703,73.06898395289757,73.06898395289757,800217
2021-12-19,73.79271160628832,73.86453394489864,73.76855564382582,73.79271160628832,73.79271160628832,1080798
2021-12-20,74.92826075554511,75.14096182090313,74.44642238629727,74.92826075554511,74.92826075554511,1227771
2021-12-21,74.45725921599535,74.58901335606787,74.28669159394651,74.45725921599535,74.45725921599535,1005589
2021-12-22,76.11352847860832,76.18061670992932,75.44594661221971,76.11352847860832,76.11352847860832,1262631
2021-12-23,77.84853831955641,78.13922280581552,77.7565832628831,77.84853831955641,77.84853831955641,1268009
2021-12-24,75.87247412540701,76.3554636257002,75.47060818550818,75.87247412540701,75.87247412540701,436737
2021-12-25,75.09407900235489,75.22944425182072,74.93297433809929,75.09407900235489,75.09407900235489,762507
2021-12-26,75.51281312269285,75.62381398772293,75.2697264620624,75.51281312269285,75.51281312269285,956744
2021-12-27,75.63365529316246,76.24450981171124,75.08175700670876,75.63365529316246,75.63365529316246,1308188
2021-12-28,73.65722124495915,73.93168229197563,72.9404331949161,73.65722124495915,73.65722124495915,844489
2021-12-29,73.94234878550128,74.0383798779726,73.7996997859756,73.94234878550128,73.94234878550128,995496
2021-12-30,74.62292357029553,74.90715265431845,74.55054141225614,74.62292357029553,74.62292357029553,1177032
2021-12-31,76.22065707913079,76.29723155424976,76.07280234598903,76.22065707913079,76.22065707913079,939794
2022-01-01,75.57662609811273,75.65664415052672,75.56740847360129,75.57662609811273,75.57662609811273,634256
2022-01-02,74.25786526758814,74.40818076824287,74.22798417379077,74.25786526758814,74.25786526758814,1041190
2022-01-03,73.45747159973834,73.46695872862603,72.74979281472943,73.45747159973834,73.45747159973834,1078087
2022-01-04,72.87026459364641,73.06259524318142,72.50321769912856,72.87026459364641,72.87026459364641,1460915
2022-01-05,70.37161937203857,70.63909353216027,70.20847002516312,70.37161937203857,70.37161937203857,755719
2022-01-06,72.5720734489106,72.84177184251499,72.0962875881812,72.5720734489106,72.5720734489106,909455
2022-01-07,71.5121978910915,71.80214949400909,71.25919210876239,71.5121978910915,71.5121978910915,1061489
2022-01-08,71.51631885931617,71.81738113913781,71.18046903666269,71.51631885931617,71.51631885931617,1518508
2022-01-09,70.97119876216308,71.30400680969235,70.20769819785646,70.97119876216308,70.97119876216308,936730
2022-01-10,72.47365349004615,72.6690578695445,72.29015784938369,72.47365349004615,72.47365349004615,1263489
2022-01-11,71.19032094980413,71.31157766459239,70.58208784687235,71.19032094980413,71.19032094980413,1043924
2022-01-12,69.69557409394827,70.1163732283797,69.32801725536626,69.69557409394827,69.69557409394827,679142
2022-01-13,70.27759397484944,70.53925226880749,69.56508121902756,70.27759397484944,70.27759397484944,794547
2022-01-14,70.99988819976913,71.2623625817596,70.63182692369345,70.99988819976913,70.99988819976913,1150912
2022-01-15,72.9929181813577,73.44884011604942,72.08712095162423,72.9929181813577,72.9929181813577,452143
2022-01-16,73.41114618954609,73.7274979263865,73.08628328334731,73.41114618954609,73.41114618954609,1236283
2022-01-17,72.92549623336798,73.15613781883044,72.88168465061955,72.92549623336798,72.92549623336798,776323
2022-01-18,73.46768984633823,73.51726112695516,73.25332617505502,73.46768984633823,73.46768984633823,535345
2022-01-19,72.9655978834231,73.22474584825615,72.40088236578887,72.9655978834231,72.9655978834231,1258770
2022-01-20,74.01501336290173,74.11233896070434,73.2757701106602,74.01501336290173,74.01501336290173,804643
2022-01-21,74.23186515325352,74.40573486004243,73.38361503507214,74.23186515325352,74.23186515325352,977585
2022-01-22,75.65163927302699,76.15810142264529,75.1599970714444,75.65163927302699,75.65163927302699,516583
2022-01-23,74.79234169383051,75.02934838570256,74.32873018939753,74.79234169383051,74.79234169383051,1008436
2022-01-24,73.74093844347908,74.33202568080247,73.59040135720286,73.74093844347908,73.74093844347908,1137292
2022-01-25,72.68946572369448,73.24387147941992,72.4695146593695,72.68946572369448,72.68946572369448,1547058
2022-01-26,73.70806609458973,73.97266412573863,73.41860990818822,73.70806609458973,73.70806609458973,1014003
2022-01-27,76.3876796809882,76.51803508847624,76.12854101930171,76.3876796809882,76.3876796809882,1219789
2022-01-28,74.94590266935526,75.06925345269858,74.76263251511759,74.94590266935526,74.94590266935526,1151125
2022-01-29,73.73514723639593,74.08818790082009,73.51734290829397,73.73514723639593,73.73514723639593,1145081
2022-01-30,72.76962547952837,73.0289448781495,72.27943131846277,72.76962547952837,72.76962547952837,1436784
2022-01-31,73.38110380395456,73.56190091338492,73.01628403730143,73.38110380395456,73.38110380395456,982536
2022-02-01,73.84219029849241,74.22550383306039,73.79972057491018,73.84219029849241,73.84219029849241,1446298
2022-02-02,74.10882527219856,74.26270768979875,73.5267841403825,74.10882527219856,74.10882527219856,1202820
2022-02-03,74.22016468878213,74.22424619979836,74.18569780137283,74.22016468878213,74.22016468878213,899258
2022-02-04,74.71440435926652,75.27246612060019,74.3657113135176,74.71440435926652,74.71440435926652,943938
2022-02-05,74.02109233529254,74.68213577802784,73.30623378697362,74.02109233529254,74.02109233529254,1300475
2022-02-06,76.5863040340733,76.88035037682465,76.35028719806421,76.5863040340733,76.5863040340733,1051515
2022-02-07,76.39948151222173,76.64008565448907,75.96059130695774,76.39948151222173,76.39948151222173,1029853
2022-02-08,76.69784423080513,76.81779815884087,76.05026783722161,76.69784423080513,76.69784423080513,1343082
2022-02-09,78.12111344567515,78.39961565759415,78.01354958108851,78.12111344567515,78.12111344567515,646612
2022-02-10,78.45723269368112,78.58284074649754,78.25836948636616,78.45723269368112,78.45723269368112,546990
2022-02-11,79.98597660809025,80.0710693535768,79.83917539596858,79.98597660809025,79.98597660809025,1477138
2022-02-12,79.8157023063975,79.89218278032567,79.40891928046365,79.8157023063975,79.8157023063975,1004140
2022-02-13,81.13791788888587,81.25948425128485,80.9006768898619,81.13791788888587,81.13791788888587,1039652
2022-02-14,79.00789021909142,79.05305630273094,78.98253296235063,79.00789021909142,79.00789021909142,703246
2022-02-15,77.91978731237003,77.98819459831024,77.17302363523868,77.91978731237003,77.91978731237003,606297
2022-02-16,78.48359535517639,78.52560506097058,78.083920677337,78.48359535517639,78.48359535517639,1068049
2022-02-17,78.61857121877726,78.99840817913815,77.99255232149979,78.61857121877726,78.61857121877726,1059890
2022-02-18,79.89912040075508,80.35596241797717,79.69612003987787,79.89912040075508,79.89912040075508,1031365
2022-02-19,81.11988864139573,81.61635615256269,81.06951260777991,81.11988864139573,81.11988864139573,888336
2022-02-20,82.02823664447043,82.64288342503914,81.91431422273439,82.02823664447043,82.02823664447043,231950
2022-02-21,81.45390381779553,81.71743440993295,81.36182956629119,81.45390381779553,81.45390381779553,664249
2022-02-22,81.62974789931545,81.68955106914939,81.08156080933922,81.62974789931545,81.62974789931545,969438
2022-02-23,80.64273704763852,81.09850362171717,79.24063503415515,80.64273704763852,80.64273704763852,1291084
2022-02-24,82.24698436234195,82.33700193222698,82.13233971626286,82.24698436234195,82.24698436234195,1081786
2022-02-25,82.47324084548674,83.02798845349584,82.40937119979924,82.47324084548674,82.47324084548674,1175559
2022-02-26,79.90838087779393,80.1395731402789,79.76544931582507,79.90838087779393,79.90838087779393,1315813
2022-02-27,79.54267858488184,79.59690409006598,78.95801939973776,79.54267858488184,79.54267858488184,1415719
2022-02-28,79.22522481133625,79.22613008670474,78.86924879395538,79.22522481133625,79.22522481133625,1238682
2022-03-01,78.96991601827918,79.0675434922947,78.9457353833002,78.96991601827918,78.96991601827918,602135
2022-03-02,78.9128142527272,79.05152720230096,78.9048905404494,78.9128142527272,78.9128142527272,1182319
2022-03-03,78.62234750832303,79.4784638575312,78.05268436326693,78.62234750832303,78.62234750832303,280089
2022-03-04,78.23781993220194,78.5660632016524,78.2105639563677,78.23781993220194,78.23781993220194,1366808
2022-03-05,78.59854637875183,78.7910530991747,78.55401731042835,78.59854637875183,78.59854637875183,1066308
2022-03-06,79.00136547026497,79.39392568691409,78.96148336957971,79.00136547026497,79.00136547026497,258220
2022-03-07,77.83859475434198,78.41162608986761,77.47222289193049,77.83859475434198,77.83859475434198,265956
2022-03-08,75.7621182876591,76.0136689836038,75.00686154739181,75.7621182876591,75.7621182876591,782784
2022-03-09,74.87176952916305,74.95539286304633,74.73802944436089,74.87176952916305,74.87176952916305,1132961
2022-03-10,75.90339500029357,76.13900640368969,75.85863307179592,75.90339500029357,75.90339500029357,1040910
2022-03-11,78.25729536196376,78.5012921061408,78.16336746425024,78.25729536196376,78.25729536196376,1118116
2022-03-12,77.12051930747644,77.18603502003839,76.62149841470402,77.12051930747644,77.12051930747644,1100547
2022-03-13,76.9165603522523,77.28036069802256,76.72078216517188,76.9165603522523,76.9165603522523,1189731
2022-03-14,77.43497285466184,78.1582440247388,77.27958691781492,77.43497285466184,77.43497285466184,950671
2022-03-15,77.95967963368645,78.0727548607419,77.95388162706868,77.95967963368645,77.95967963368645,631724
2022-03-16,77.80238815652166,77.81738542561534,77.15260064368775,77.80238815652166,77.80238815652166,1044896
2022-03-17,78.67577987327552,79.00816244657042,78.66842664217911,78.67577987327552,78.67577987327552,1318939
2022-03-18,79.4724082719732,80.1833308903623,78.79806482560451,79.4724082719732,79.4724082719732,535725
2022-03-19,79.43284767040879,79.71623197772918,79.03248225278287,79.43284767040879,79.43284767040879,250802
2022-03-20,81.39882741260742,82.20413159448879,80.86550733755521,81.39882741260742,81.39882741260742,503102
2022-03-21,82.41531567703994,82.72269031728213,81.93062596213156,82.41531567703994,82.41531567703994,542756
