,Open,High,Low,Close,Adj Close,Volume
2021-09-23,190.0,190.8682526909929,189.76729152705187,190.0,190.0,295699
2021-09-24,191.17282454916597,192.26547287911626,190.44035239826158,191.17282454916597,191.17282454916597,1067547
2021-09-25,185.7859338612135,186.58455013034933,185.70917431470266,185.7859338612135,185.7859338612135,1172801
2021-09-26,176.8711545434521,177.08529476346462,175.84642608163992,176.8711545434521,176.8711545434521,934194
2021-09-27,169.90281948055627,170.17763888469065,168.88790036144948,169.90281948055627,169.90281948055627,1304989
2021-09-28,179.283705210455,179.4596188659916,178.47135416601944,179.283705210455,179.283705210455,1107265
2021-09-29,178.51424367909235,178.97871001612762,177.94703884066104,178.51424367909235,178.51424367909235,1251880
2021-09-30,181.16106655641002,181.59833592535412,179.7096308375986,181.16106655641002,181.16106655641002,562792
2021-10-01,178.92167787890037,180.87240635531856,177.27908080392504,178.92167787890037,178.92167787890037,752573
2021-10-02,169.3696778322453,169.44302281402668,169.15847021385315,169.3696778322453,169.3696778322453,1169761
2021-10-03,168.26589035102498,168.78135283575352,167.82184345641022,168.26589035102498,168.26589035102498,1077150
2021-10-04,174.44865737711962,175.48847345550968,173.9348012741483,174.44865737711962,174.44865737711962,1054183
2021-10-05,172.17878555949324,172.69036457805288,171.10014820453205,172.17878555949324,172.17878555949324,1346901
2021-10-06,168.3344470134967,168.8312143098712,167.56828017277158,168.3344470134967,168.3344470134967,732106
2021-10-07,174.45648061710864,175.37979948143968,173.08084967699486,174.45648061710864,174.45648061710864,1242346
2021-10-08,175.91733348056835,176.4410484082041,174.92868261648005,175.91733348056835,175.91733348056835,840771
2021-10-09,177.79594212363918,177.95782520266908,177.7516340649761,177.79594212363918,177.79594212363918,515333
2021-10-10,189.48061058050314,189.59210240654693,189.34340465389982,189.48061058050314,189.48061058050314,901671
2021-10-11,192.73458637150847,193.40913903445997,192.376035468146,192.73458637150847,192.73458637150847,565235
2021-10-12,192.31446391829053,193.85346672879555,191.85241757176541,192.31446391829053,192.31446391829053,674956
2021-10-13,193.8446724387752,195.22912144373697,193.17499243674763,193.8446724387752,193.8446724387752,922823
2021-10-14,189.51166073970006,190.2595743312642,188.6296915332013,189.51166073970006,189.51166073970006,1021396
2021-10-15,187.7152347118152,188.14622591242295,187.43210089862032,187.7152347118152,187.7152347118152,1236281
2021-10-16,187.96621244230357,188.0592969023736,187.46733440754952,187.96621244230357,187.96621244230357,973845
2021-10-17,189.11264999848916,189.6638431179596,188.6291014078944,189.11264999848916,189.11264999848916,877271
2021-10-18,191.92098074280503,193.0232962779105,191.71599237784162,191.92098074280503,191.92098074280503,630448
2021-10-19,198.3890596682213,198.69151201019395,196.87002871227446,198.3890596682213,198.3890596682213,1047115
2021-10-20,205.29753861015524,205.59456188593475,204.72272299620184,205.29753861015524,205.29753861015524,1299633
2021-10-21,194.0946528338233,195.00404680261687,193.30995918364138,194.0946528338233,194.0946528338233,943489
2021-10-22,200.66028224475053,200.7702573628073,200.1989870562529,200.66028224475053,200.66028224475053,1469367
2021-10-23,199.22075848987672,199.2506351802498,199.09739999268794,199.22075848987672,199.22075848987672,773552
2021-10-24,191.83799322326246,192.25024788245565,191.7313308369264,191.83799322326246,191.83799322326246,891208
2021-10-25,193.14107669686246,195.178896402268,192.66806853226228,193.14107669686246,193.14107669686246,926153
2021-10-26,188.37689926059568,188.83524735221678,187.45942510267287,188.37689926059568,188.37689926059568,610658
2021-10-27,193.57962180521457,194.1555185586726,192.67816381373433,193.57962180521457,193.57962180521457,387321
2021-10-28,195.94417547477107,197.38383241682217,195.92253063862174,195.94417547477107,195.94417547477107,1006070
2021-10-29,195.631542819866,197.96792058668302,194.4145296919524,195.631542819866,195.631542819866,766091
2021-10-30,203.5951406973344,204.12100805891208,203.55020940289967,203.5951406973344,203.5951406973344,1153350
2021-10-31,200.45751481254976,202.32726586309508,199.51266349110364,200.45751481254976,200.45751481254976,882497
2021-11-01,206.54522922060778,207.61206961460974,205.57369576741453,206.54522922060778,206.54522922060778,1238911
2021-11-02,212.9294018021185,213.49462114048484,212.69185520815725,212.9294018021185,212.9294018021185,812901
2021-11-03,211.40501622321835,211.58944982014123,209.88005699307547,211.40501622321835,211.40501622321835,988906
2021-11-04,206.84562539137391,207.34327157813163,206.07370985623956,206.84562539137391,206.84562539137391,1406626
2021-11-05,205.79481927723646,207.15001270552915,204.6562077465319,205.79481927723646,205.79481927723646,857689
2021-11-06,210.71742728701963,210.9523787790794,209.53222973585048,210.71742728701963,210.71742728701963,1695352
2021-11-07,192.94796720198153,193.3960191393267,191.94385373515084,192.94796720198153,192.94796720198153,1278833
2021-11-08,198.81452306370105,199.24635808901934,196.49929952069724,198.81452306370105,198.81452306370105,848000
2021-11-09,196.36511430274228,197.53136388609548,195.6768136006895,196.36511430274228,196.36511430274228,1049518
2021-11-10,185.28197678344492,186.30234005025181,184.70232102224537,185.28197678344492,185.28197678344492,1162355
2021-11-11,174.3774330835791,177.235603467258,174.1954568172352,174.3774330835791,174.3774330835791,605263
2021-11-12,178.1714486620873,179.04075988304078,177.73327526828862,178.1714486620873,178.1714486620873,388453
2021-11-13,180.22142410128174,181.37761098476759,178.22963833741798,180.22142410128174,180.22142410128174,879551
2021-11-14,179.96474903452562,180.3417323596554,179.5756266137493,179.96474903452562,179.96474903452562,1214350
2021-11-15,188.6706413975048,189.72052269846176,187.4477648156234,188.6706413975048,188.6706413975048,1110027
2021-11-16,188.80636681173772,189.48939256428125,188.50114381487998,188.80636681173772,188.80636681173772,1297059
2021-11-17,187.22981938310664,187.27128557386075,185.46251404476465,187.22981938310664,187.22981938310664,1199725
